ID,title,authors,year,publisher,subject
1139,Cutting Edge,Tom Clancy;Martin H. Greenberg;Jerome Preisler,2002,Pocket,Fiction
6336,Tom Clancy's Net Force,Tom Clancy;Steve Perry;Steve Pieczenik,2001,Planeta Pub Corp,Fiction
4327,The Archimedes Effect,Tom Clancy;Steve Perry;Steve R. Pieczenik;Larry Segriff,2006,Penguin Books,Fiction
6337,Tom Clancy's Net Force: Virtual Vandals,Tom Clancy;Steve Pieczenik;Diane Duane,1999,Delta,Young Adult Fiction
2926,Mission of Honor,Tom Clancy;Steve Pieczenik;Jeff Rovin,2002,A. Mondadori,Fiction
988,Cloak and Dagger,Tom Clancy;Steve R. Pieczenik,2003,Distribooks Int'l+inc,Juvenile Fiction
3256,One is the Loneliest Number,Tom Clancy;Steve R. Pieczenik,1999,Pocket Books,Juvenile Fiction
6522,Virtual Vandals,Tom Clancy;Steve R. Pieczenik;Diane Duane,1999,Pocket Books,Fiction
766,Breaking Point,Tom Clancy;Steve R. Pieczenik;Steve Perry,2000,Pocket,Fiction
3695,Saga of the Sandman,Tom DeFalco,2007,A. Mondadori,Juvenile Fiction
1776,Gabriel Garcia Marquez's Love in the Time of Cholera,Tom Fahy,2003,Laurel-Leaf Books,Literary Criticism
958,Cliffs of Despair,Tom Hunt,2006,Perennial,Psychology
1409,Eastern Europe,Tom Masters,2007,Pleasant Company Publications,Travel
3379,Philosophy For Dummies,Tom Morris,1999,La Table ronde,Philosophy
2635,Little Children,Tom Perrotta,2004,Back Bay Books,Fiction
1628,Fierce Invalids Home from Hot Climates,Tom Robbins,2000,Skylark Books,Fiction
2397,Jitterbug Perfume,Tom Robbins,2001,Delta,Fiction
4092,Still Life with Woodpecker,Tom Robbins,2001,Dell Publishing Company,Fiction
117,A History of the World in 6 Glasses,Tom Standage,2006,Fawcett Books,Cooking
1530,Every Good Boy Deserves Favor and Professional Foul,Tom Stoppard,1978,St. Martin's Griffin,Drama
2673,Lord Malquist and Mr. Moon,Tom Stoppard,2006,Dell,Fiction
5710,The Real Thing,Tom Stoppard,1984,Franklin Watts,Drama
6340,Tom Stoppard: Plays 5,Tom Stoppard,1999,Regan Books,Drama
2169,I Am Charlotte Simmons,Tom Wolfe,2005,Penguin Books,Fiction
4476,The bonfire of the vanities,Tom Wolfe,1987,Vintage,Fiction
5741,The Right Stuff,Tom Wolfe,2004,Warner Books,Biography & Autobiography
644,Big Anthony and the Magic Ring,Tomie DePaola,1979,Pocket,Juvenile Fiction
3342,Patrick,Tomie DePaola,1992,Signet Book,Juvenile Nonfiction
4807,The Dirt,Tommy Lee;Vince Neil;Nikki Sixx;Mick Mars,2002,Aladdin,Biography & Autobiography
586,Beauty is the Beast,Tomo Matsumoto,2006,A. Mondadori,Comics & Graphic Novels
6690,Winter Season,Toni Bentley,2003,Edilesa,Biography & Autobiography
605,Beloved,Toni Morrison,2004,William Morrow,Fiction
606,Beloved,Toni Morrison,2006,Delacorte Press,Fiction
3426,Playing in the Dark,Toni Morrison,1992,Sagebrush Bound,Literary Criticism
3980,Song of Solomon,Toni Morrison,1987,Selldowns/no More Orders,Fiction
3981,Song of Solomon,Toni Morrison,2004,A. Mondadori,Fiction
4460,The Bluest Eye,Toni Morrison,1972,Huerga &amp; Fierro,African Americans
4461,The Bluest Eye,Toni Morrison,2005,Baen Books,Fiction
4462,The Bluest Eye,Toni Morrison,1994,Dell Publishing Company,Fiction
6342,Toni Morrison,Toni Morrison,1994,Editorial Barcanova,African Americans
4429,The Big Box,Toni Morrison;Slade Morrison,2002,Regan Books,Juvenile Fiction
3671,Round Ireland with a Fridge,Tony Hawks,2001,New American Library,Travel
2770,Man and Boy,Tony Parsons,2001,A. Mondadori,Fiction
2771,Man and Wife,Tony Parsons,2002,Simon &amp; Schuster,Fiction
4899,The Family Way,Tony Parsons,2005,1stBooks Library,Parenthood
6471,Unlimited Power,Tony Robbins,1997,Dover Publications,Self-Help
406,Angel Christmas,Topaz;Mary Balogh;Emma Merritt;Marilyn Campbell;Patricia Rice;Carole Nelson Douglas,1995,Red Dress Ink,Fiction
1838,Glass House,Toshio Nakamura,2007,Del Rey Books,Architecture
6339,Tom Hunter,Tracy Chevalier;Colin Wiggins,2005,Doubleday Books,Biography & Autobiography
2990,Mountains Beyond Mountains,Tracy Kidder,2004,Distribooks Int'l+inc,Biography & Autobiography
3868,Shibumi,Trevanian,2005,Warner Books,Fiction
4851,The Eiger Sanction,Trevanian,2005,Vintage Books USA,Fiction
6060,The Ultimate Guide to Anal Sex for Women,Tristan Taormino,2006,Signet Book,Health & Fitness
4038,Star by Star,Troy Denning,2002,Pocket,Life on other planets
4226,Tempest,Troy Denning,2006,Prentice Hall,Fiction
5961,The Swarm War,Troy Denning,2006,Pocket,Fiction
2530,Last of the Wilds,Trudi Canavan,2006,William Morrow,Fiction
6527,Voice of the Gods,Trudi Canavan,2007,Wendy Lamb Books,Fiction
433,Answered Prayers,Truman Capote,2001,Diogenes Verlag,Authors
2227,In Cold Blood,Truman Capote,1966,Henry Holt &amp; Company,True Crime
3289,"Other Voices, Other Rooms",Truman Capote,1994,A. Mondadori,Fiction
4678,The Complete Stories of Truman Capote,Truman Capote,2005,Coronet Books,Fiction
5031,The grass harp,Truman Capote,1993,Workman Publishing,Fiction
4143,Summer Crossing,Truman Capote;Alan U. Schwartz,2006,Bantam,Fiction
1214,Death Note,Tsugumi Ohba;Takeshi Obata,2006,Hyperion,Comics & Graphic Novels
1414,Eat This Book,Tyler Florence,2005,PaperStar Book,Cooking
6431,Tyler's Ultimate,Tyler Florence,2006,Delta,Cooking
5692,The Rainbow Goblins,Ul De Rico,1994,L�?¼bbe,Juvenile Fiction
225,A Theory of Semiotics,Umberto Eco,1979,Random House Inc,Literary Criticism
469,Art and Beauty in the Middle Ages,Umberto Eco,2002,The Medici Society Ltd,Art
571,Baudolino,Umberto Eco,2003,Avon Books,Fiction
1713,Foucault's Pendulum,Umberto Eco,2007,Rowohlt Tb.,Fiction
2140,How to Travel with a Salmon and Other Essays,Umberto Eco,2001,Anchor,Essays
2921,Misreadings,Umberto Eco,1994,Listen &amp; Live Audio,Literary Criticism
2991,Mouse Or Rat?,Umberto Eco,2004,Mira,Language Arts & Disciplines
3229,On Literature,Umberto Eco,2005,Multnomah,Literary Collections
5463,The Name of the Rose,Umberto Eco,2006,University of Toronto Press,Fiction
5771,The Role of the Reader,Umberto Eco,1984,Hyperion,Literary Criticism
6371,Travels in Hyper Reality,Umberto Eco,1990,HarperCollins Publishers,Literary Collections
3545,Random House Crossword Megaomnibus,United Feature Syndication,1997,Ullstein-Taschenbuch-Verlag,Games
5194,The Jungle,Upton Sinclair;Kathleen De Grave,2003,HarperTorch,Fiction
4218,Tearing the Silence,Ursula Hegi,1998,Harpercollins,Social Science
247,A Wizard of Earthsea,Ursula K. Le Guin,2004,Picador,Fiction
860,Catwings,Ursula K. Le Guin,2003,Bantam,Juvenile Fiction
1819,Gifts,Ursula K. Le Guin,2006,Perennial,Juvenile Fiction
4906,The Farthest Shore,Ursula K. Le Guin,2004,W. W. Norton &amp; Company,Fiction
6011,The Tombs of Atuan,Ursula K. Le Guin,2001,Scholastic,Fiction
6128,The Wave in the Mind,Ursula K. Le Guin,2004,Fawcett Books,Literary Collections
6529,Voices,Ursula K. Le Guin,2006,Bantam Books,Juvenile Fiction
374,An Arab-Syrian Gentleman and Warrior in the Period of the Crusades,Usāmah ibn Munqidh;Philip Khuri Hitti,2000,A. Mondadori,History
669,Black Cat,V. C. Andrews,2004,Prima Lifestyles,Fiction
2195,Ice,V. C. Andrews,2001,Tusquets Editores,Fiction
40,A Bend in the River,V. S. Naipaul,2002,Feltrinelli,Fiction
4865,The Enigma of Arrival,V. S. Naipaul,2002,Rizzoli Publications,England
5415,The Mimic Men,V. S. Naipaul,2002,Little,British
3372,Phantoms in the Brain,V. S. Ramachandran,1999,Berkley Publishing Group,Medical
3683,Runaways,V.C. Andrews,1998,NTC/Contemporary Publishing Company,Fiction
3873,Shooting Stars Omnibus,V.C. Andrews,2002,Heyne,Fiction
5019,THE GOON SHOW,VÁRIOS AUTORES,2005,Random House Trade,
2255,In the Land of White Death,Valerian Ivanovich Alʹbanov,2000,Berkley Publishing Group,Biography & Autobiography
3305,P.S. I Love You,Valerie Parv,1995,Baen,Fiction
5335,The Love Artist,Valerie Parv,1987,Peachpit Press,Fiction
5088,The Hidden Persuaders,Vance Packard,1958,Bridge Publications,Advertising
4062,Star Wars: Empire Volume 5,Various,2006,Dell Publishing Company,Comics & Graphic Novels
4066,Star Wars: OmnibusXWing Rogue Squadron Vol. 2,Various,2005,Pocket,Comics & Graphic Novels
4056,Star Wars Tales Volume 1,Various;Tsuneo Sanda,2002,Hyperion Books,Comics & Graphic Novels
3791,Seminole Song,Vella Munn,1998,University of Nebraska Press,Fiction
3170,Notebooks of the Mind,Vera John-Steiner,1997,Rowohlt Tb.,Psychology
242,A War Like No Other,Victor Davis Hanson,2006,Llewellyn Publications,History
2576,Les Miserables a New Unabridged Translation,Victor Hugo,1987,Hyperion,Fiction
3175,Notre-Dame de Paris,Victor Hugo;John Sturrock,1978,Abacus,Fiction
2575,Les Miserables,Victor Hugo;Norman Denny,1982,Trafalgar Square Books,Fiction
5132,The Hunchback of Notre-Dame,Victor Hugo;Walter J. Cobb,2001,Simon Pulse,Fiction
4086,Steppenwolf,Victor Skrebneski;Richard Christiansen,2000,Zebra Books,Performing Arts
3538,Rain of Gold,Victor Villaseñor,1992,A. Mondadori,Biography & Autobiography
136,A Little Bit Wicked,Victoria Alexander,2009,Dial Books,Fiction
5380,The Marriage Lesson,Victoria Alexander,2001,Del Rey,Fiction
6590,What A Lady Wants,Victoria Alexander,2009,Del Rey Books,Fiction
1025,Color,Victoria Finlay,2004,Avon,Art
119,A House for Mr Biswas,Vidiadhar Surajprasad Naipaul,1961,Fawcett Books,Autonomy (Psychology).
2781,Man's Search for Meaning,Viktor Emil Frankl,1992,Warner Books,Psychology
2782,Man's Search for Meaning,Viktor Emil Frankl,2006,Hatje Cantz Publishers,Biography & Autobiography
5504,The Norton Anthology of Theory and Criticism,Vincent B. Leitch,2001,Book Sales,Literary Criticism
2851,McNally's Alibi,Vincent Lardo;Lawrence Sanders,2003,Debate,Fiction
284,Aeneid,Virgil,2005,Putnam Pub Group,Aeneas (Legendary character)
1801,Georgics (Zongo Classics),Virgil,2017,Anchor,Poetry
4283,The Aeneid,Virgil,1992,Mateos Ediciones,Poetry
4284,The Aeneid,Virgil,2003,Firebrand Books,Literary Criticism
4845,The Eclogues ; The Georgics,Virgil,1999,Scribner,Agriculture
4846,The Eclogues of Virgil,Virgil,2000,Tor Books,Poetry
1569,Eye of the Storm,Virginia C. Andrews,2002,Warner Books,Partition of decedents' estates
344,Aman,Virginia Lee Barnes,1994,Dell Publishing Company,Biography & Autobiography
195,A Room of One's Own,Virginia Woolf,2002,HarperTrophy,Fiction
636,Between the Acts,Virginia Woolf,1969,A. Mondadori,Fiction
1272,Diary Of Virginia Woolf Volume 5,Virginia Woolf,1985,Harcourt,Biography & Autobiography
2944,Moments of Being,Virginia Woolf,1985,MTV,Biography & Autobiography
2999,Mrs Dalloway,Virginia Woolf,2000,Random House,Fiction
3000,Mrs Dalloway,Virginia Woolf,2000,New Chapter Press,First loves
3002,Mrs. Dalloway,Virginia Woolf,2002,Bantam Books,Fiction
3003,Mrs. Dalloway,Virginia Woolf,1981,Baldini&amp;Castoldi,Fiction
3220,On Being Ill,Virginia Woolf,2002,Signet Book,Literary Collections
3282,Orlando,Virginia Woolf,2000,Magic Carpet Books,Men
4637,The Common Reader,Virginia Woolf,1984,Perennial,Literary Collections
4673,The Complete Shorter Fiction of Virginia Woolf,Virginia Woolf,1989,Penguin Putnam~mass,Fiction
4800,The Diary of Virginia Woolf,Virginia Woolf,1980,Yearling Books,Biography & Autobiography
4801,The Diary of Virginia Woolf: 1915-1919,Virginia Woolf,1979,Vintage,Biography & Autobiography
4802,The Diary of Virginia Woolf: 1925-1930,Virginia Woolf,1981,Aladdin,Biography & Autobiography
4803,The Diary of Virginia Woolf: 1931-1935,Virginia Woolf,1983,Tor Books,Biography & Autobiography
5265,The Letters of Virginia Woolf: 1936-1941,Virginia Woolf,1980,Hyperion,Biography & Autobiography
6091,The Virginia Woolf Reader,Virginia Woolf,1984,Heyne,Literary Criticism
6129,The Waves,Virginia Woolf,1959,Heyne,Experimental fiction
6194,The Years,Virginia Woolf,2002,Ballantine Books,Fiction
6325,To the Lighthouse,Virginia Woolf,1927,Shambhala,Fiction
6326,To the Lighthouse,Virginia Woolf,1981,Delta,Fiction
6713,Women and Writing,Virginia Woolf,2003,Bantam,Literary Criticism
3283,Orlando,Virginia Woolf;Adeline Virginia Stephen Woolf,1973,A. Mondadori,Fiction
6272,Three Guineas,Virginia Woolf;Jane Marcus;Mark Hussey,2006,Penguin Books,Fiction
253,A Writer's Diary,Virginia Woolf;Leonard Woolf,2003,Washington Square Press,Biography & Autobiography
3004,Mrs. Dalloway's Party,Virginia Woolf;Stella McNichol,2003,Quest Books,Fiction
194,A Room of One's Own,Virginia Woolf;Susan Gubar,2005,Random House,Fiction
2658,Lolita,Vladimir Nabokov,1992,Cool Springs Press,American literature
4009,"Speak, Memory",Vladimir Nabokov;Vladimir Vladimirovich Nabokov,2000,Aladdin,"Novelists, American"
2540,Laughter in the Dark,Vladimir Nabokov;Vladimir Vladimirovich Nabokov;John Banville,1960,A. Mondadori,Fiction
278,"Ada, Or, Ardor, a Family Chronicle",Vladimir Vladimirovich Nabokov,1990,A. Mondadori,Fiction
2659,Lolita,Vladimir Vladimirovich Nabokov,1997,A. Mondadori,Fiction
3432,Pnin,Vladimir Vladimirovich Nabokov,2004,Goldmann,Fiction
4125,Strong Opinions,Vladimir Vladimirovich Nabokov,1990,Penguin Books,Literary Collections
5929,The Stories of Vladimir Nabokov,Vladimir Vladimirovich Nabokov,1995,Penguin Books,Fiction
4772,The Defense,Vladimir Vladimirovich Nabokov;Michael Scammell,1990,Macmillan General Reference,Fiction
816,Candide,Voltaire,1991,A. Mondadori,Fiction
817,Candide and Other Stories,Voltaire,2006,Berkley Pub Group,Fiction
5475,The Negro,W. E. B. Du Bois,2001,Warner Books,History
4366,The Aviators,W. E. B. Griffin,1989,Knopf,Fiction
6447,Unauthorized Harry Potter and the Deathly Hallows News,W. Frederick Zimmerman,2005,M�?©taili�?©,Fiction
4048,Star Wars,W. Haden Blackman,2003,Signet Book,Performing Arts
1740,Freak the Mighty,W. Rodman Philbrick,2001,Alfred A. Knopf,Juvenile Fiction
5704,The Razor's Edge,W. Somerset Maugham,2003,Wilshire Book Company,Fiction
5439,The Moviegoer,Walker Percy,1998,Warner Books,Fiction
5906,The Spectator Bird,Wallace Earle Stegner;Wallace Stegner,1976,Bantam Books,Fiction
641,Beyond the Hundredth Meridian,Wallace Stegner,1992,Nan A. Talese,Biography & Autobiography
1113,Crossing to Safety,Wallace Stegner,2002,Simon &amp; Schuster,Fiction
4434,The Big Rock Candy Mountain,Wallace Stegner,1943,Broadway,Fiction
3867,She's Come Undone,Wally Lamb,1998,A. Mondadori,Fiction
2559,Leaves of Grass,Walt Whitman,1998,Putnam Pub Group,American poetry
6191,The Writer of Modern Life,Walter Benjamin,2006,Headline,Literary Criticism
2953,Monster,Walter Dean Myers,2001,Simon Schuster Trade,Juvenile Fiction
609,Benjamin Franklin,Walter Isaacson,2004,Monarch Notes,Biography & Autobiography
1449,Einstein,Walter Isaacson,2007,Editorial Planeta,Biography & Autobiography
2492,Kissinger,Walter Isaacson,2005,Livre de Poche,Biography & Autobiography
2379,Java,Walter J. Savitch,2005,Scholastic,Computers
6291,Thumbsucker,Walter Kirn,1999,Highbridge Audio,Fiction
2346,Ivanhoe,Walter Scott,2000,Little Brown and Company,Fiction
5556,The Ox-Bow Incident,Walter Van Tilburg Clark,2004,Anagrama,Fiction
2406,"John Constantine, Hellblazer: Setting sun",Warren Ellis,2004,Heyne,Comics & Graphic Novels
4724,The Cure,Warren Ellis,2003,Bantam Books,"Comic books, strips, etc"
6363,Transmetropolitan: Back on the street,Warren Ellis,1998,Distribooks Inc,Antiheroes
6364,Transmetropolitan: Spider's thrash,Warren Ellis,2004,Bantam,Antiheroes
1617,Fell,Warren Ellis;Ben Templesmith,2007,Dell Publishing Company,Comics & Graphic Novels
4356,The Authority,Warren Ellis;Bryan Hitch;Mark Millar;Frank Quitely,2000,Dell Publishing Company,Science
2917,Ministry of Space,Warren Ellis;Chris Weston;Laura DePuy,2005,Goldmann,Imperialism
1255,Desolation Jones,Warren Ellis;J. H. Williams;José Villarrubia,2006,Henry Holt &amp; Co,Comics & Graphic Novels
1601,Father to Son,Warren Murphy;Richard Sapir,2002,Fawcett Books,Fiction
3903,"Sit, Walk, Stand",Watchman Nee,1977,Out There Press,Religion
2351,J.R.R. Tolkien,Wayne G. Hammond;Christina Scull,2000,HarperTorch,Art
338,Allusions in Ulysses,Weldon Thornton,1982,Berkley Publishing Group,Literary Criticism
4064,Star Wars: Empire Volume 7--The Wrong Side of the War,Welles Hartley;Davide Fabbri;Christian DallaVecchia; David Michael Beck,2007,Firefly Books (J),Comics & Graphic Novels
6310,Tinker,Wen Spencer,2004,Delta,Fiction
3930,Slightly Settled,Wendy Markham,2004,Random House Value Pub,Fiction
3109,New York City's Best Dive Bars,Wendy Mitchell,2002,Distribooks Inc,Travel
5078,The Heidi Chronicles,Wendy Wasserstein,1990,Dell Publishing Company,Literary Criticism
5079,The Heidi Chronicles and Other Plays,Wendy Wasserstein,1991,Silhouette,Drama
3758,Sebastopol,Western Sonoma County Historical Society,2003,Regan Books,History
213,A Sparrow Falls,Wilbur Smith,2007,A. Mondadori,Fiction
6557,Warlock,Wilbur Smith,2002,Gallimard,Fiction
6623,When the Lion Feeds,Wilbur Smith,2006,Simon &amp; Schuster,Fiction
4621,The Collected Poems of Wilfred Owen,Wilfred Owen,1965,Dell Publishing Company,Poetry
2923,Miss Or Mrs?,Wilkie Collins,1999,Bantam Books,Fiction
5251,The Law and the Lady,Wilkie Collins,1998,Dell Publishing Company,Fiction
6170,The Woman in White,Wilkie Collins,2006,Scribner,Fiction
6171,The Woman in White,Wilkie Collins,2003,Doubleday Books,Fiction
5934,The Story of Philosophy,Will Durant,1991,Rowohlt Tb.,Biography & Autobiography
1892,Graphic Storytelling,Will Eisner,1996,HarperTempest,Literary Criticism
6154,The Will Eisner Sketchbook,Will Eisner,2003,Collier Books,Art
6668,Will Eisner's New York,Will Eisner,2006,InterVarsity Press,Comics & Graphic Novels
1948,Happiness,Will Ferguson,2003,Delta,Fiction
1062,Contemporary Political Philosophy,Will Kymlicka,2002,Harpercollins Uk,Philosophy
3025,My Antonia,Willa Cather;Alyssa Harad,2004,Berkley Publishing Group,Fiction
1631,Filth,William A. Cohen,2005,Residenz,History
2544,Laura's Album,William Anderson,1998,Anchor,Juvenile Nonfiction
3397,Pioneer Girl,William Anderson,2000,Atlantic Monthly Press,Juvenile Nonfiction
2542,Laura Ingalls Wilder Country,"William Anderson;William T Anderson, Ed.",1990,Seven Stories Press,History
6524,Visions from Nowhere,William Arrow,1976,Vintage,Science fiction
1778,Galapagos,William Beebe,1988,Bantam Books,Nature
4663,The Complete Poems,William Blake,1977,Random House Inc,Literary Criticism
5381,The Marriage of Heaven and Hell,William Blake,1994,Viking Books,Art
2793,Marcel Proust,William C. Carter,2002,Gollancz,Biography & Autobiography
5607,The Pirates Laffite,William C. Davis,2006,Hanser,Biography & Autobiography
6452,Uncommon Ground: Rethinking the Human Place in Nature,William Cronon,1996,Historia 16,Law
6142,The White Man's Burden,William Easterly,2006,Harpercollins,Business & Economics
951,"Classic Myths to Read Aloud: The Great Stories of Greek and Roman Mythology, Specially Arranged for Children Five and Up by an Educational Expert",William F. Russell,1992,Free Press,Fiction
1843,"Go Down, Moses",William Faulkner,1942,Three Rivers Press (CA),Fiction
2617,Light in August,William Faulkner,1985,Chicago Review Press,Fiction
3178,Novels 1957-1962,William Faulkner,1999,Jove Books,Mississippi
3181,"Novels, 1936-1940",William Faulkner,1990,Dover Publications,Yoknapatawpha County (Imaginary place)
3722,Sanctuary,William Faulkner,1993,A. Mondadori,Fiction
3782,Selected Short Stories of William Faulkner,William Faulkner,1993,Doubleday,Fiction
5061,The Hamlet,William Faulkner,1991,Hyperion,Fiction
5636,The Portable Faulkner,William Faulkner,2003,New English Library,Literary Collections
5902,The Sound and the Fury,William Faulkner,1992,Laurel Leaf,Fiction
